session_id,user_id,session_start,channel,topic,end_status
573,56,2026-05-07T00:13,mobile,health,resolved
574,96,2026-02-15T22:20,web,technical,resolved
575,91,2026-02-23T22:15,mobile,safety,resolved
576,8,2026-04-08T19:45,mobile,billing,resolved
577,236,2026-04-04T22:44,api,safety,escalated
578,587,2026-03-27T10:11,api,technical,escalated
579,524,2026-05-15T10:57,web,education,resolved
580,590,2026-01-03T07:07,mobile,safety,resolved
581,115,2026-01-19T00:05,api,account,resolved
582,422,2026-01-18T13:44,api,billing,resolved
583,163,2026-03-29T20:02,api,billing,resolved
584,483,2026-06-03T12:58,mobile,health,resolved
585,181,2026-02-20T16:39,mobile,health,abandoned
586,424,2026-05-20T05:59,web,education,escalated
587,495,2026-01-10T10:22,web,technical,abandoned
588,380,2026-06-12T16:59,mobile,education,abandoned
589,574,2026-04-11T11:26,api,health,resolved
590,86,2026-06-13T09:29,api,health,resolved
591,170,2026-03-05T22:38,mobile,safety,resolved
592,95,2026-02-21T21:37,api,education,resolved
593,347,2026-03-01T15:39,mobile,health,resolved
594,68,2026-01-06T17:25,mobile,account,resolved
595,471,2026-07-16T22:48,mobile,health,abandoned
596,422,2026-02-26T06:40,web,education,abandoned
597,122,2026-07-25T15:40,mobile,account,resolved
598,428,2026-01-05T03:58,web,technical,resolved
599,86,2026-05-06T07:03,api,health,resolved
600,543,2026-07-21T19:44,web,technical,resolved
601,197,2026-03-28T16:59,mobile,safety,resolved
602,291,2026-05-04T11:07,web,technical,resolved
603,394,2026-03-10T19:30,mobile,account,resolved
604,18,2026-04-19T19:02,web,health,resolved
605,292,2026-01-28T20:12,mobile,safety,abandoned
606,94,2026-01-03T16:04,web,education,resolved
607,187,2026-06-21T20:17,web,safety,resolved
608,63,2026-07-14T15:03,api,health,resolved
609,512,2026-03-03T11:31,web,safety,resolved
610,116,2026-01-05T01:37,api,account,abandoned
611,280,2026-04-27T10:26,api,education,abandoned
612,404,2026-06-04T06:51,api,billing,abandoned
613,236,2026-07-17T14:18,api,education,resolved
614,76,2026-02-28T10:38,mobile,technical,abandoned
615,490,2026-01-03T17:01,web,billing,abandoned
616,553,2026-01-30T15:12,api,health,resolved
617,136,2026-04-09T05:34,mobile,billing,resolved
618,572,2026-07-09T16:13,web,billing,resolved
619,100,2026-04-13T21:13,mobile,safety,abandoned
620,150,2026-07-27T19:31,web,safety,resolved
621,307,2026-05-12T11:56,api,billing,escalated
622,329,2026-04-09T19:08,web,technical,escalated
623,230,2026-01-29T05:10,mobile,health,resolved
624,344,2026-02-28T09:45,web,education,resolved
625,60,2026-07-02T17:02,mobile,health,resolved
626,74,2026-01-06T03:07,mobile,health,resolved
627,542,2026-03-10T17:00,mobile,health,resolved
628,326,2026-06-14T09:37,api,account,resolved
629,576,2026-05-03T03:16,mobile,safety,resolved
630,599,2026-06-17T04:54,mobile,education,resolved
631,563,2026-07-17T18:37,api,health,abandoned
632,91,2026-06-05T15:25,mobile,account,resolved
633,484,2026-07-08T07:08,mobile,account,abandoned
634,307,2026-06-17T21:42,mobile,account,abandoned
635,289,2026-07-15T12:10,mobile,account,resolved
636,497,2026-03-19T17:39,web,education,abandoned
637,274,2026-04-18T21:00,mobile,technical,resolved
638,125,2026-06-23T02:59,web,account,resolved
639,370,2026-04-16T00:49,web,health,escalated
640,392,2026-02-07T02:06,web,billing,resolved
641,244,2026-07-17T07:23,api,billing,resolved
642,399,2026-07-01T23:05,api,technical,resolved
643,289,2026-05-13T04:51,api,safety,escalated
644,308,2026-07-09T13:46,api,account,resolved
645,531,2026-04-03T19:00,mobile,billing,escalated
646,549,2026-02-11T02:50,mobile,billing,resolved
647,523,2026-06-21T10:59,mobile,safety,resolved
648,258,2026-06-30T10:24,web,account,escalated
649,136,2026-01-22T22:43,web,safety,abandoned
650,544,2026-01-17T01:11,api,technical,abandoned
651,14,2026-06-11T13:16,web,safety,resolved
652,581,2026-05-08T19:50,mobile,safety,resolved
653,272,2026-01-12T04:04,mobile,health,abandoned
654,59,2026-05-31T11:31,api,technical,escalated
655,289,2026-02-10T17:20,web,education,resolved
656,57,2026-07-09T17:58,api,health,resolved
657,242,2026-05-10T11:52,web,billing,resolved
658,439,2026-03-09T04:36,api,technical,resolved
659,273,2026-07-11T09:05,api,education,resolved
660,360,2026-07-23T07:26,web,safety,resolved
661,436,2026-07-15T23:18,mobile,safety,resolved
662,262,2026-05-29T01:29,web,education,resolved
663,34,2026-05-20T10:12,api,health,abandoned
664,337,2026-02-01T18:04,mobile,account,resolved
665,178,2026-05-10T14:37,api,education,resolved
666,63,2026-07-04T04:14,web,education,resolved
667,511,2026-05-29T19:27,api,safety,resolved
668,48,2026-04-28T19:22,api,account,abandoned
669,348,2026-07-12T12:48,mobile,account,resolved
670,262,2026-07-16T04:40,mobile,education,abandoned
671,275,2026-05-25T04:16,api,account,resolved
672,387,2026-02-12T17:14,api,billing,abandoned
673,383,2026-03-21T06:02,api,account,abandoned
674,419,2026-06-05T00:16,web,account,escalated
675,366,2026-01-01T11:14,web,health,resolved
676,411,2026-06-16T00:48,mobile,safety,resolved
677,291,2026-07-21T18:09,mobile,account,abandoned
678,463,2026-07-05T18:21,web,account,resolved
679,295,2026-01-25T16:30,mobile,education,resolved
680,461,2026-03-24T23:13,api,education,abandoned
681,17,2026-03-13T09:53,web,account,resolved
682,424,2026-06-18T02:47,mobile,billing,resolved
683,256,2026-01-04T21:13,web,safety,abandoned
684,355,2026-02-28T18:22,web,billing,resolved
685,338,2026-03-21T21:00,web,education,escalated
686,456,2026-02-05T11:54,mobile,technical,abandoned
687,74,2026-05-27T05:49,api,account,resolved
688,334,2026-04-26T23:48,api,technical,abandoned
689,497,2026-01-03T21:34,mobile,technical,abandoned
690,539,2026-03-18T19:43,web,health,resolved
691,240,2026-06-25T01:25,web,technical,resolved
692,583,2026-04-20T07:15,web,technical,escalated
693,476,2026-04-16T01:20,api,education,abandoned
694,260,2026-01-09T23:29,web,education,abandoned
695,43,2026-04-11T07:15,mobile,technical,resolved
696,215,2026-04-14T08:52,api,account,resolved
697,246,2026-04-02T18:53,web,safety,abandoned
698,536,2026-01-26T18:38,api,technical,resolved
699,548,2026-01-20T23:13,mobile,health,resolved
700,58,2026-06-13T02:04,api,education,escalated
701,478,2026-05-04T11:29,api,technical,abandoned
702,577,2026-05-11T12:58,web,billing,resolved
703,235,2026-06-06T15:56,mobile,technical,escalated
704,349,2026-04-11T10:41,web,account,resolved
705,32,2026-02-07T00:19,mobile,account,resolved
706,13,2026-03-12T21:47,mobile,technical,resolved
707,192,2026-06-08T18:28,api,education,resolved
708,324,2026-03-19T05:12,web,technical,resolved
709,215,2026-03-15T03:39,web,education,escalated
710,37,2026-05-05T08:29,mobile,education,resolved
711,152,2026-03-28T03:06,web,health,resolved
712,168,2026-05-03T17:33,web,technical,abandoned
713,500,2026-02-05T01:13,web,health,abandoned
714,123,2026-02-13T15:48,api,technical,resolved
715,472,2026-04-07T20:32,web,health,resolved
716,338,2026-07-14T03:15,api,account,resolved
717,358,2026-06-05T06:53,api,account,resolved
718,323,2026-02-12T14:17,web,technical,resolved
719,586,2026-04-04T19:23,mobile,education,abandoned
720,504,2026-06-25T06:56,web,safety,resolved
721,8,2026-05-20T23:38,mobile,safety,resolved
722,552,2026-02-10T17:49,mobile,technical,resolved
723,134,2026-03-03T10:51,api,account,resolved
724,520,2026-01-13T03:47,mobile,technical,resolved
725,17,2026-06-24T08:12,web,account,escalated
726,350,2026-07-03T16:51,mobile,health,resolved
727,479,2026-03-30T18:03,api,account,resolved
728,107,2026-05-17T11:45,api,safety,escalated
729,525,2026-03-06T07:06,api,health,abandoned
730,97,2026-02-25T16:11,api,technical,resolved
731,313,2026-06-10T09:13,web,technical,resolved
732,20,2026-01-04T03:26,web,safety,abandoned
733,86,2026-05-18T13:08,mobile,health,resolved
734,132,2026-02-10T04:19,web,account,resolved
735,262,2026-05-30T06:50,api,safety,escalated
736,454,2026-04-05T07:02,api,account,resolved
737,92,2026-06-13T00:47,mobile,safety,resolved
738,285,2026-01-13T20:40,api,billing,resolved
739,146,2026-02-08T02:37,api,education,escalated
740,320,2026-05-24T22:56,mobile,health,resolved
741,581,2026-03-05T15:10,api,technical,resolved
742,571,2026-03-15T01:14,api,education,escalated
743,514,2026-03-06T23:36,web,account,abandoned
744,563,2026-03-19T06:18,mobile,education,resolved
745,492,2026-03-03T22:58,api,safety,abandoned
746,587,2026-03-12T14:15,api,technical,escalated
747,323,2026-01-22T20:51,mobile,education,abandoned
748,551,2026-07-23T16:37,api,health,abandoned
749,172,2026-04-15T01:48,web,account,resolved
750,148,2026-02-12T21:12,api,health,resolved
751,391,2026-04-01T18:44,api,billing,abandoned
752,168,2026-06-13T22:45,api,technical,resolved
753,424,2026-06-07T03:28,web,account,abandoned
754,553,2026-04-03T03:16,web,account,escalated
755,119,2026-06-20T22:54,api,health,abandoned
756,242,2026-05-09T22:41,api,education,abandoned
757,168,2026-06-05T22:57,web,safety,resolved
758,329,2026-05-18T08:35,web,safety,resolved
759,571,2026-02-28T14:11,api,technical,resolved
760,405,2026-03-06T17:47,mobile,billing,escalated
761,466,2026-05-16T08:18,web,education,resolved
762,598,2026-05-31T10:28,web,technical,resolved
763,298,2026-02-01T20:33,web,health,resolved
764,207,2026-01-25T02:05,mobile,health,resolved
765,501,2026-05-21T16:11,web,safety,resolved
766,383,2026-07-02T14:27,mobile,health,resolved
767,214,2026-02-26T22:28,api,account,resolved
768,346,2026-05-03T03:57,web,account,resolved
769,480,2026-04-25T21:17,api,account,resolved
770,305,2026-06-12T14:29,web,technical,resolved
771,195,2026-05-21T10:39,web,billing,resolved
772,481,2026-04-19T01:36,mobile,account,resolved
773,228,2026-02-03T03:21,web,technical,resolved
774,554,2026-03-03T04:05,web,technical,resolved
775,64,2026-06-06T07:43,mobile,safety,abandoned
776,152,2026-03-19T20:55,api,education,escalated
777,346,2026-04-17T21:15,api,account,resolved
778,278,2026-03-26T16:21,web,safety,abandoned
779,456,2026-06-15T01:02,api,education,resolved
780,397,2026-06-20T08:40,web,billing,resolved
781,206,2026-03-01T05:30,api,safety,resolved
782,324,2026-02-18T03:15,web,technical,resolved
783,299,2026-06-16T06:08,web,account,resolved
784,427,2026-04-07T13:07,api,billing,resolved
785,525,2026-02-07T21:24,api,billing,abandoned
786,228,2026-06-14T20:13,web,technical,resolved
787,417,2026-06-22T21:00,mobile,account,resolved
788,243,2026-06-07T16:58,web,billing,resolved
789,156,2026-06-11T14:17,api,account,escalated
790,442,2026-04-26T01:12,mobile,technical,resolved
791,280,2026-02-26T18:02,web,education,resolved
792,245,2026-01-28T01:10,mobile,safety,abandoned
793,538,2026-04-02T20:55,api,account,resolved
794,164,2026-04-25T19:40,mobile,account,resolved
795,58,2026-07-21T21:33,mobile,safety,resolved
796,174,2026-06-22T18:27,web,education,abandoned
797,296,2026-04-14T02:44,mobile,technical,resolved
798,490,2026-06-16T14:33,mobile,health,resolved
799,55,2026-02-05T03:19,mobile,safety,escalated
800,431,2026-05-12T16:55,api,safety,resolved
801,421,2026-02-04T21:13,mobile,billing,resolved
802,116,2026-03-22T09:48,api,health,escalated
803,470,2026-02-28T08:30,api,health,resolved
804,134,2026-05-12T16:51,mobile,billing,resolved
805,207,2026-03-17T10:26,api,billing,resolved
806,282,2026-06-01T02:05,web,technical,resolved
807,45,2026-03-14T19:26,web,health,resolved
808,453,2026-03-16T16:59,web,education,resolved
809,292,2026-07-04T20:06,api,technical,resolved
810,353,2026-02-21T23:03,web,safety,resolved
811,450,2026-03-13T20:11,web,education,resolved
812,324,2026-02-17T04:50,mobile,safety,resolved
813,443,2026-06-18T03:52,api,health,resolved
814,467,2026-05-09T18:26,api,account,escalated
815,16,2026-01-13T07:14,api,health,resolved
816,199,2026-02-18T05:47,api,health,escalated
817,63,2026-02-25T02:04,api,billing,resolved
818,80,2026-05-09T08:55,web,health,resolved
819,541,2026-06-13T11:56,web,technical,abandoned
820,103,2026-07-09T23:35,mobile,safety,resolved
821,499,2026-01-28T09:56,api,billing,resolved
822,135,2026-06-30T04:58,api,billing,resolved
823,38,2026-05-13T22:39,web,technical,escalated
824,163,2026-05-26T04:55,mobile,billing,escalated
825,205,2026-04-27T12:06,mobile,health,abandoned
826,529,2026-01-01T18:15,api,account,resolved
827,511,2026-04-28T14:02,api,safety,resolved
828,36,2026-05-11T17:05,mobile,technical,resolved
829,417,2026-03-29T17:37,mobile,billing,resolved
830,338,2026-07-27T19:40,mobile,health,abandoned
831,31,2026-05-16T18:29,api,education,escalated
832,450,2026-07-16T07:25,api,education,resolved
833,182,2026-06-20T13:53,mobile,education,resolved
834,572,2026-02-15T14:07,api,health,resolved
835,411,2026-04-18T12:46,mobile,technical,resolved
836,577,2026-03-29T14:27,mobile,health,resolved
837,97,2026-02-15T13:53,web,education,resolved
838,123,2026-01-20T01:47,api,account,resolved
839,370,2026-05-26T15:38,api,account,escalated
840,314,2026-01-25T04:17,mobile,safety,resolved
841,575,2026-05-16T21:53,web,education,resolved
842,502,2026-03-14T08:06,api,account,resolved
843,164,2026-05-22T15:26,api,billing,resolved
844,446,2026-06-22T02:22,mobile,technical,abandoned
845,415,2026-03-05T04:15,mobile,education,resolved
846,277,2026-06-13T17:24,mobile,safety,resolved
847,19,2026-02-15T00:13,mobile,health,resolved
848,480,2026-03-18T05:57,mobile,health,resolved
849,266,2026-02-04T18:13,web,account,resolved
850,223,2026-03-31T01:33,api,health,resolved
851,145,2026-06-18T19:38,mobile,technical,resolved
852,364,2026-06-23T05:32,api,health,resolved
853,77,2026-06-20T06:18,web,health,resolved
854,394,2026-03-31T18:13,web,education,resolved
855,27,2026-01-25T06:58,web,safety,resolved
856,527,2026-06-08T00:05,mobile,billing,resolved
857,96,2026-04-16T23:49,mobile,account,resolved
858,442,2026-06-11T01:03,web,technical,abandoned
859,45,2026-02-28T11:36,api,safety,resolved
860,152,2026-01-15T16:52,mobile,health,resolved
861,406,2026-06-22T14:12,web,education,resolved
862,533,2026-06-30T06:40,web,account,resolved
863,135,2026-02-13T08:13,mobile,safety,resolved
864,290,2026-04-06T01:41,api,account,resolved
865,90,2026-03-24T23:44,mobile,health,resolved
866,252,2026-03-31T07:40,api,billing,resolved
867,204,2026-06-20T21:19,web,technical,resolved
868,69,2026-03-12T21:25,mobile,technical,resolved
869,588,2026-07-14T20:15,api,technical,abandoned
870,485,2026-03-27T17:51,api,health,resolved
871,17,2026-02-18T17:25,mobile,safety,resolved
872,44,2026-02-19T19:28,mobile,technical,resolved
873,251,2026-01-21T21:06,web,health,resolved
874,128,2026-03-14T12:13,api,billing,escalated
875,128,2026-02-27T19:08,web,account,resolved
876,310,2026-03-14T03:30,web,health,resolved
877,84,2026-06-01T22:55,web,technical,resolved
878,325,2026-07-08T16:42,api,safety,abandoned
879,433,2026-03-11T19:59,web,health,resolved
880,169,2026-02-02T20:25,web,safety,escalated
881,2,2026-07-10T19:52,web,account,resolved
882,530,2026-01-27T04:51,mobile,technical,resolved
883,290,2026-04-25T18:01,web,education,resolved
884,319,2026-03-05T20:05,mobile,education,resolved
885,513,2026-04-25T09:34,web,billing,abandoned
886,538,2026-05-04T07:44,web,account,escalated
887,436,2026-07-20T08:43,api,billing,resolved
888,519,2026-01-27T23:34,mobile,account,resolved
889,68,2026-07-04T10:25,mobile,account,resolved
890,559,2026-03-28T03:30,mobile,account,resolved
891,254,2026-06-10T01:56,web,safety,resolved
892,404,2026-04-23T20:15,mobile,safety,resolved
893,501,2026-04-06T08:35,web,billing,resolved
894,191,2026-03-22T19:16,mobile,health,abandoned
895,133,2026-04-19T22:38,mobile,technical,resolved
896,333,2026-02-03T15:55,api,billing,escalated
897,38,2026-07-02T16:53,api,account,resolved
898,324,2026-02-24T14:50,web,safety,abandoned
899,292,2026-06-29T23:20,api,safety,resolved
900,408,2026-04-07T12:06,api,health,resolved
901,260,2026-03-31T20:12,web,safety,resolved
902,325,2026-06-07T00:40,web,safety,abandoned
903,111,2026-03-11T22:23,api,health,resolved
904,329,2026-04-18T14:12,mobile,education,resolved
905,436,2026-01-05T13:27,mobile,education,escalated
906,227,2026-04-25T12:43,mobile,education,resolved
907,280,2026-02-02T09:39,mobile,safety,resolved
908,382,2026-05-12T04:47,mobile,safety,resolved
909,68,2026-05-10T14:30,web,education,resolved
910,172,2026-06-10T08:49,web,health,resolved
911,196,2026-06-14T16:12,api,health,resolved
912,589,2026-02-11T21:29,api,safety,resolved
913,528,2026-03-26T21:47,api,safety,resolved
914,521,2026-03-02T23:04,web,health,resolved
915,530,2026-05-21T06:58,mobile,education,resolved
916,301,2026-06-22T12:16,mobile,account,resolved
917,238,2026-03-16T07:49,web,account,resolved
918,457,2026-07-07T05:07,mobile,billing,resolved
919,170,2026-02-24T07:47,web,technical,resolved
920,248,2026-06-13T19:11,api,billing,resolved
921,493,2026-06-21T13:43,mobile,technical,escalated
922,419,2026-05-07T12:48,mobile,safety,resolved
923,108,2026-05-17T01:45,web,safety,resolved
924,567,2026-04-05T22:35,api,technical,resolved
925,167,2026-04-09T07:46,mobile,technical,resolved
926,314,2026-01-11T08:56,web,account,resolved
927,414,2026-05-06T18:44,api,education,resolved
928,466,2026-01-27T19:06,api,health,abandoned
929,104,2026-01-26T19:26,web,technical,resolved
930,242,2026-01-03T19:57,web,technical,resolved
931,301,2026-07-08T16:45,web,safety,resolved
932,106,2026-02-18T18:58,api,education,abandoned
933,206,2026-06-03T15:30,mobile,health,resolved
934,147,2026-05-11T10:56,web,account,resolved
935,99,2026-01-09T03:24,web,education,resolved
936,30,2026-02-21T12:33,web,safety,abandoned
937,82,2026-04-16T14:11,mobile,education,resolved
938,147,2026-05-16T03:11,api,technical,abandoned
939,158,2026-02-23T05:12,mobile,billing,abandoned
940,268,2026-04-23T01:53,mobile,technical,escalated
941,416,2026-04-12T10:05,api,account,resolved
942,421,2026-04-07T16:40,web,technical,resolved
943,569,2026-07-25T20:44,api,safety,abandoned
944,225,2026-03-03T06:38,web,safety,abandoned
945,99,2026-06-03T06:04,api,safety,resolved
946,309,2026-02-14T16:57,mobile,technical,abandoned
947,295,2026-06-05T20:37,mobile,technical,resolved
948,59,2026-02-25T04:55,web,billing,resolved
949,174,2026-01-21T08:05,web,education,resolved
950,104,2026-01-12T20:26,api,education,resolved
951,131,2026-07-09T00:10,mobile,technical,resolved
952,177,2026-02-14T03:29,web,billing,abandoned
953,2,2026-03-24T13:55,api,health,abandoned
954,139,2026-03-06T13:48,api,safety,resolved
955,472,2026-04-18T01:03,api,safety,resolved
956,470,2026-06-04T20:43,web,technical,resolved
957,438,2026-01-27T00:09,web,account,abandoned
958,249,2026-07-09T20:43,mobile,safety,abandoned
959,479,2026-01-29T18:01,api,technical,resolved
960,281,2026-01-05T16:25,web,education,resolved
961,2,2026-06-18T01:27,web,technical,escalated
962,389,2026-03-23T13:52,web,education,abandoned
963,205,2026-01-18T03:17,api,education,resolved
964,293,2026-01-15T13:53,web,technical,escalated
965,8,2026-05-19T20:38,web,education,resolved
966,600,2026-01-04T01:30,mobile,health,abandoned
967,398,2026-01-06T16:29,api,education,resolved
968,421,2026-06-24T22:43,web,health,abandoned
969,373,2026-04-27T13:11,api,account,resolved
970,524,2026-01-17T14:23,api,health,resolved
971,151,2026-04-01T03:30,api,health,resolved
972,477,2026-02-23T05:35,mobile,safety,abandoned
973,504,2026-07-27T06:17,web,safety,resolved
974,439,2026-05-27T14:15,web,safety,resolved
975,391,2026-03-20T20:36,api,billing,resolved
976,397,2026-01-22T16:48,web,education,escalated
977,166,2026-06-20T16:18,web,health,escalated
978,577,2026-06-13T05:55,web,safety,resolved
979,183,2026-03-20T19:40,mobile,safety,resolved
980,90,2026-07-03T02:13,mobile,education,resolved
981,164,2026-01-19T02:39,api,technical,escalated
982,225,2026-07-21T03:24,mobile,technical,resolved
983,179,2026-07-06T22:49,api,health,resolved
984,253,2026-05-13T14:38,api,safety,escalated
985,569,2026-07-13T18:37,mobile,safety,resolved
986,187,2026-03-04T17:20,mobile,account,resolved
987,52,2026-06-23T13:24,mobile,billing,abandoned
988,57,2026-06-12T18:23,mobile,technical,escalated
989,320,2026-01-25T17:35,api,education,resolved
990,223,2026-07-02T02:17,web,education,resolved
991,466,2026-01-09T06:18,api,billing,escalated
992,33,2026-02-02T20:21,api,billing,resolved
993,114,2026-01-03T16:17,mobile,health,resolved
994,31,2026-02-03T10:43,mobile,health,escalated
995,518,2026-02-07T04:56,web,safety,abandoned
996,229,2026-05-04T15:56,api,account,escalated
997,106,2026-02-23T05:16,api,technical,resolved
998,367,2026-04-03T18:17,mobile,account,resolved
999,181,2026-03-15T08:44,web,education,abandoned
1000,378,2026-05-10T03:49,web,health,abandoned
1001,52,2026-01-09T16:18,web,safety,resolved
1002,579,2026-05-20T17:57,web,health,resolved
1003,318,2026-04-03T11:23,web,billing,resolved
1004,572,2026-06-12T12:43,api,account,escalated
1005,30,2026-01-01T13:58,api,education,abandoned
1006,542,2026-05-25T18:57,api,education,resolved
1007,503,2026-04-30T23:56,mobile,health,resolved
1008,582,2026-04-21T02:45,mobile,education,resolved
1009,593,2026-04-04T08:08,web,account,resolved
1010,304,2026-05-09T05:08,mobile,safety,resolved
1011,360,2026-02-27T01:09,mobile,health,resolved
1012,26,2026-07-07T18:52,web,health,resolved
1013,404,2026-02-27T15:22,api,technical,resolved
1014,262,2026-01-16T18:49,api,health,resolved
1015,231,2026-01-15T07:12,mobile,technical,resolved
1016,78,2026-07-22T15:00,web,safety,resolved
1017,498,2026-04-07T13:31,mobile,billing,resolved
1018,470,2026-04-04T22:44,mobile,safety,resolved
1019,564,2026-07-15T17:40,web,account,escalated
1020,295,2026-07-27T05:59,api,technical,resolved
1021,209,2026-03-20T15:10,mobile,account,resolved
1022,301,2026-02-28T12:55,mobile,billing,resolved
1023,518,2026-06-13T07:14,mobile,technical,abandoned
1024,267,2026-04-07T18:21,api,technical,escalated
1025,234,2026-05-07T03:13,mobile,billing,resolved
1026,518,2026-01-31T04:43,web,billing,resolved
1027,542,2026-04-08T13:25,mobile,account,resolved
1028,448,2026-02-28T01:43,api,account,resolved
1029,549,2026-03-15T15:17,web,billing,resolved
1030,475,2026-04-10T18:14,mobile,billing,resolved
1031,331,2026-03-15T16:26,api,technical,resolved
1032,201,2026-07-20T14:50,api,account,abandoned
1033,180,2026-06-04T15:57,api,safety,resolved
1034,259,2026-06-15T19:50,api,safety,escalated
1035,443,2026-04-10T19:00,api,safety,resolved
1036,251,2026-04-21T16:52,web,health,resolved
1037,120,2026-06-03T22:02,api,safety,resolved
1038,421,2026-07-13T16:19,web,safety,resolved
1039,128,2026-07-07T15:07,api,account,resolved
1040,180,2026-02-18T09:52,web,account,abandoned
1041,219,2026-04-28T16:10,api,education,resolved
1042,539,2026-06-10T20:24,web,technical,abandoned
1043,123,2026-05-12T04:05,api,technical,resolved
1044,509,2026-03-04T22:03,api,health,resolved
1045,502,2026-06-22T01:52,mobile,health,resolved
1046,490,2026-06-07T07:45,mobile,safety,abandoned
1047,435,2026-06-30T02:00,api,education,resolved
1048,121,2026-07-03T22:35,web,technical,abandoned
1049,335,2026-01-21T10:26,mobile,health,resolved
1050,124,2026-05-26T11:13,api,technical,resolved
1051,295,2026-04-03T14:20,mobile,account,resolved
1052,192,2026-07-22T08:39,api,education,resolved
1053,463,2026-04-17T07:38,mobile,billing,resolved
1054,202,2026-02-16T00:50,api,health,abandoned
1055,545,2026-01-02T23:17,mobile,account,resolved
1056,219,2026-04-29T16:46,web,billing,resolved
1057,3,2026-07-15T22:40,web,billing,resolved
1058,94,2026-07-21T03:22,api,safety,resolved
1059,577,2026-03-14T21:36,mobile,account,resolved
1060,538,2026-01-03T03:44,web,health,resolved
1061,374,2026-04-28T21:36,api,account,resolved
1062,438,2026-04-05T00:40,api,health,resolved
1063,245,2026-06-22T23:33,web,education,resolved
1064,502,2026-05-09T17:05,web,safety,escalated
1065,507,2026-06-08T09:50,web,account,escalated
1066,546,2026-01-02T14:33,api,health,resolved
1067,466,2026-03-06T10:09,api,education,resolved
1068,171,2026-03-19T03:44,mobile,education,resolved
1069,203,2026-05-29T04:35,web,account,resolved
1070,506,2026-02-23T07:53,api,safety,resolved
1071,134,2026-03-09T02:06,mobile,account,resolved
1072,547,2026-04-01T02:01,mobile,account,resolved
1073,34,2026-07-06T23:54,mobile,billing,escalated
1074,387,2026-02-28T07:29,web,health,resolved
1075,533,2026-02-09T21:36,mobile,health,resolved
1076,257,2026-04-06T09:05,web,technical,escalated
1077,531,2026-06-05T19:20,web,billing,resolved
1078,455,2026-07-22T16:42,mobile,account,abandoned
1079,474,2026-07-02T14:17,api,education,resolved
1080,450,2026-04-29T18:18,mobile,health,abandoned
1081,207,2026-07-07T21:52,web,account,resolved
1082,409,2026-07-14T14:27,mobile,education,resolved
1083,254,2026-04-19T15:30,mobile,technical,escalated
1084,168,2026-06-18T13:47,web,health,resolved
1085,285,2026-03-06T07:56,mobile,education,resolved
1086,318,2026-01-09T09:48,web,technical,resolved
1087,129,2026-04-02T07:46,web,education,escalated
1088,40,2026-05-26T07:41,web,technical,abandoned
1089,269,2026-03-03T22:31,mobile,account,resolved
1090,36,2026-06-27T03:57,api,health,resolved
1091,554,2026-03-08T19:02,api,technical,resolved
1092,9,2026-02-16T20:29,web,education,resolved
1093,11,2026-05-18T16:04,mobile,education,abandoned
1094,30,2026-01-28T13:06,mobile,account,resolved
1095,369,2026-03-26T16:21,mobile,billing,resolved
1096,505,2026-05-15T12:55,mobile,safety,resolved
1097,290,2026-02-18T17:37,api,education,resolved
1098,390,2026-02-21T09:22,mobile,account,abandoned
1099,586,2026-06-13T14:19,mobile,account,resolved
1100,124,2026-05-13T04:55,mobile,education,resolved
1101,408,2026-07-12T09:43,mobile,technical,resolved
1102,533,2026-03-14T13:39,api,education,abandoned
1103,96,2026-02-09T05:26,mobile,technical,resolved
1104,578,2026-04-27T05:07,mobile,billing,resolved
1105,546,2026-02-08T08:00,api,education,resolved
1106,12,2026-01-11T00:31,api,account,resolved
1107,480,2026-02-08T09:13,web,billing,escalated
1108,202,2026-03-25T01:10,mobile,safety,resolved
1109,102,2026-05-26T08:13,mobile,safety,resolved
1110,21,2026-03-18T17:06,mobile,account,resolved
1111,18,2026-03-09T18:03,api,education,resolved
1112,298,2026-06-14T10:21,api,technical,resolved
1113,283,2026-06-25T09:16,api,safety,resolved
1114,16,2026-01-18T16:06,api,billing,resolved
1115,74,2026-06-10T10:31,api,health,resolved
1116,171,2026-06-02T04:18,web,health,resolved
1117,19,2026-01-01T07:01,mobile,billing,resolved
1118,40,2026-03-09T07:56,web,billing,escalated
1119,472,2026-07-18T15:27,mobile,safety,abandoned
1120,310,2026-06-06T05:14,api,health,resolved
1121,209,2026-05-05T15:12,api,technical,abandoned
1122,338,2026-04-05T10:01,mobile,account,resolved
1123,408,2026-04-24T02:46,mobile,technical,resolved
1124,538,2026-01-01T22:59,mobile,safety,abandoned
1125,128,2026-07-01T04:38,web,billing,resolved
1126,1,2026-03-05T00:26,mobile,account,abandoned
1127,186,2026-07-20T02:54,web,safety,resolved
1128,582,2026-07-10T19:15,web,health,abandoned
1129,441,2026-02-03T04:49,api,billing,resolved
1130,230,2026-02-02T13:14,web,education,escalated
1131,375,2026-07-17T02:53,web,technical,resolved
1132,219,2026-01-27T14:59,api,health,resolved
1133,208,2026-04-22T14:45,api,safety,resolved
1134,501,2026-02-24T01:54,web,technical,resolved
1135,450,2026-05-23T03:22,mobile,account,resolved
1136,277,2026-03-25T17:58,mobile,billing,abandoned
1137,549,2026-07-12T13:18,mobile,account,abandoned
1138,519,2026-01-12T14:58,mobile,account,resolved
1139,61,2026-07-24T00:32,mobile,education,resolved
1140,297,2026-02-28T12:38,api,health,escalated
