ticket_id,rating
3757,4
3758,4
3759,4
3760,3
3761,4
3762,2
3763,3
3767,3
3768,5
3769,3
3770,2
3771,5
3772,2
3774,1
3776,3
3777,3
3778,4
3781,3
3782,3
3783,2
3784,2
3786,3
3787,4
3789,3
3790,4
3791,4
3792,4
3793,2
3794,3
3795,5
3796,3
3797,4
3798,5
3799,3
3800,2
3802,2
3803,3
3804,3
3807,4
3809,5
3810,4
3811,3
3812,4
3813,4
3815,4
3816,5
3817,4
3818,4
3821,4
3823,4
3824,4
3825,3
3826,4
3827,3
3828,4
3829,5
3832,4
3833,4
3835,5
3836,3
3837,5
3838,4
3840,3
3841,3
3843,3
3844,4
3845,3
3846,3
3847,3
3848,2
3850,3
3851,5
3852,3
3853,2
3855,4
3856,3
3857,3
3859,1
3861,3
3862,3
3863,4
3864,3
3865,2
3866,4
3867,3
3868,3
3870,4
3871,4
3872,3
3875,3
3877,4
3879,4
3880,3
3881,2
3882,5
3883,3
3886,3
3887,3
3888,5
3891,4
3893,3
3894,3
3896,3
3898,2
3899,3
3900,4
3901,3
3902,4
3903,4
3904,3
3905,2
3906,4
3907,5
3909,3
3910,4
3911,3
3912,3
3914,2
3915,2
3916,2
3919,2
3920,4
3925,3
3926,4
3927,3
3929,4
3930,2
3933,4
3934,3
3935,2
3937,4
3940,3
3941,1
3942,3
3943,3
3944,3
3946,2
3947,4
3948,3
3950,4
3951,4
3952,4
3953,2
3954,2
3955,2
3956,2
3957,4
3959,1
3960,4
3961,2
3962,4
3963,4
3964,4
3966,4
3967,2
3968,4
3969,3
3970,4
3972,3
3973,4
3976,5
3977,3
3979,5
3980,4
3981,5
3982,3
3983,4
3984,3
3987,3
3988,3
3989,4
3990,3
3991,4
3994,2
3995,4
3996,5
3997,4
3998,2
3999,3
4001,4
4002,4
4003,3
4004,4
4005,3
4006,4
4007,4
4008,3
4009,2
4010,3
4011,5
4012,5
4013,3
4014,3
4015,5
4016,3
4018,3
4019,4
4020,3
4022,3
4023,2
4024,2
4025,3
4026,2
4028,5
4029,3
4030,3
4031,4
4032,4
4034,3
4035,2
4036,3
4037,4
4038,4
4039,3
4041,4
4044,3
4045,4
4046,5
4047,5
4049,4
4050,4
4051,4
4052,4
4054,4
4055,4
4058,4
4059,3
4060,4
4061,3
4062,4
4063,3
4065,4
4066,3
4068,2
4069,3
4070,5
4071,3
4072,3
4073,4
4074,4
4076,3
4078,4
4079,5
4080,5
4081,5
4082,4
4083,4
4084,2
4086,5
4087,4
4088,2
4089,2
4090,3
4091,3
4092,4
4094,4
4096,3
4097,3
4099,5
4101,5
4102,4
4103,1
4104,3
4105,4
4106,4
4108,4
4109,3
4110,4
4111,4
4112,4
4114,4
4115,5
4117,5
4118,2
4119,5
4121,2
4122,3
4123,4
4124,3
4125,5
4126,3
4127,4
4128,3
4129,4
4132,5
4133,4
4134,3
4135,5
4138,3
4139,4
4144,3
4147,3
4150,4
4154,4
4155,4
4156,1
4157,3
4158,4
4159,5
4160,5
4161,4
4162,2
4163,3
4164,3
4166,5
4168,4
4169,3
4170,4
4172,4
4173,3
4174,4
4175,3
4176,3
4177,2
4178,4
4180,3
4181,4
4182,3
4183,3
4184,4
4185,4
4186,4
4187,3
4190,3
4191,2
4192,4
4194,4
4196,3
4197,3
4198,5
4199,5
4200,4
4201,3
4202,3
4203,4
4205,4
4206,3
4207,5
4209,4
4210,2
4211,3
4212,4
4213,5
4214,4
4216,2
4217,4
4218,3
4219,4
4220,3
4221,5
4223,4
4224,5
4226,4
4228,4
4229,3
4231,4
4233,4
4237,3
4240,4
4241,3
4242,3
4243,4
4244,3
4245,4
4247,3
4248,5
4249,4
4250,4
4251,3
4252,5
4253,2
4254,5
4255,3
4256,4
4258,3
4259,3
4260,4
4262,2
4263,2
4264,4
4266,1
4267,3
4270,4
4271,4
4272,4
4273,2
4274,4
4275,3
4276,4
4277,3
4278,4
4279,4
4280,4
4281,5
4282,3
4283,4
4284,3
4285,5
4286,3
4287,3
4288,3
4289,1
4290,4
4291,3
4293,5
4294,3
4295,3
4296,3
4297,4
4298,3
4299,4
4301,3
4303,4
4304,3
4305,2
4307,4
4308,4
4309,4
4310,5
4311,2
4312,5
4313,4
4314,3
4316,4
4317,3
4318,5
4319,4
4320,4
4321,3
4322,4
4323,3
4324,5
4325,4
4326,3
4328,5
4329,3
4330,4
4331,5
4332,3
4333,4
4334,4
4336,3
4337,3
4338,3
4340,5
4341,4
4342,4
4344,5
4345,5
4346,5
4347,4
4349,4
4350,5
4351,3
4353,5
4357,3
4358,3
4359,3
4360,5
4362,5
4363,3
4364,3
4366,3
4367,5
4370,3
4371,2
4373,3
4374,2
4376,3
4378,3
4379,3
4383,3
4385,3
4386,3
4387,4
4388,2
4389,2
4391,5
4392,2
4393,4
4394,3
4395,2
4397,3
4398,5
4399,3
4400,3
4401,5
4403,5
4404,2
4405,2
4406,3
4407,5
4408,3
4410,3
4411,4
4412,4
4413,4
4414,4
4415,4
4416,4
4417,4
4418,3
4419,2
4420,4
4421,3
4422,4
4424,3
4425,5
4427,4
4428,4
4429,4
4430,4
4431,1
4432,4
4433,3
4434,5
4435,5
4436,3
4437,4
4438,4
4439,5
4441,4
4442,3
4444,5
4445,4
4448,4
4449,5
4450,2
4451,3
4452,3
4453,5
4455,2
4456,4
4457,4
4459,2
4460,1
4461,3
4463,4
4466,4
4467,3
4468,5
4469,3
4471,4
4472,3
4473,2
4474,4
4475,4
4476,5
4477,3
4478,3
4479,5
4480,5
4481,4
4482,4
4483,4
4484,4
4485,3
4486,4
4487,3
4488,2
4490,4
4493,3
4494,5
4495,3
4497,5
4499,4
4500,3
4501,4
4503,4
4504,4
4505,3
4506,3
4507,4
4508,3
4509,4
4510,2
4511,3
4514,4
4515,3
4516,4
4517,5
4518,2
4519,4
4520,2
4521,3
4522,2
4524,2
4525,4
4526,3
4527,4
4528,1
4529,4
4530,4
4531,4
4532,2
4533,3
4534,4
4535,4
4537,2
4538,4
4540,4
4541,4
4542,2
4543,4
4544,4
4545,4
4546,2
4547,3
4548,5
4549,4
4550,4
4552,4
4553,3
4554,2
4555,3
4557,4
4558,2
4559,2
4560,5
4562,4
4564,4
4565,3
4566,3
4568,3
4569,2
4571,3
4572,4
4573,5
4575,4
4576,3
4577,4
4578,3
4579,2
4581,4
4582,2
4583,4
4584,3
4585,3
4587,4
4588,5
4589,2
4592,3
4594,3
4595,3
4597,4
4599,4
4600,3
4601,5
4602,3
4603,3
4604,4
4605,5
4606,4
4607,3
4608,5
4609,3
4610,5
4611,2
4612,5
4613,2
4614,4
4618,4
4619,3
4621,2
4622,4
4623,4
4625,2
4626,1
4627,5
4630,3
4632,3
4634,3
4635,5
4639,4
4640,3
4641,2
4642,5
4644,3
4645,4
4646,4
4647,4
4648,4
4649,2
4650,4
4651,4
4652,2
4654,5
4655,4
4657,2
4658,2
4659,4
4661,2
4662,5
4663,4
4664,3
4665,5
4666,1
4670,4
4671,4
4673,3
4675,3
4676,3
4677,4
4681,1
4682,3
4683,5
4684,4
4686,4
4687,3
4689,3
4690,3
4692,4
4693,3
4695,4
4696,5
4698,3
4699,5
4700,5
4702,4
4703,2
4704,3
4705,3
4706,3
4707,3
4709,3
4710,5
4711,3
4713,3
4714,4
4715,2
4716,3
4718,3
4719,3
4720,3
4721,2
4722,4
4723,4
4724,4
4725,3
4726,2
4728,4
4729,3
4730,4
4732,1
4733,4
4734,4
4735,4
4736,1
4737,5
4738,3
4740,3
4741,3
4742,3
4743,4
4744,4
4745,5
4746,3
4747,4
4748,4
4749,4
4750,3
4751,4
4754,2
4755,4
4756,4
4757,4
4758,2
4761,4
4762,4
4766,2
4767,3
4768,3
4770,4
4772,5
4773,3
4775,3
4777,5
4778,3
4779,3
4780,1
4781,3
4783,4
4784,5
4785,4
4786,3
4787,4
4788,4
4789,3
4790,2
4791,3
4792,2
4796,1
4797,4
4798,3
4799,3
4800,5
4801,4
4802,3
4803,5
4804,3
4805,3
4808,5
4809,2
4810,3
4813,3
4815,3
4816,3
4817,4
4818,2
4820,4
4821,3
4823,3
4825,4
4826,1
4828,4
4829,4
4830,4
4831,5
4832,4
4833,4
4834,4
4840,3
4841,3
4842,4
4843,4
4844,4
4846,2
4850,4
4851,4
4852,4
4853,3
4854,3
4855,4
4856,3
4857,4
4860,3
4861,5
4862,2
4863,5
4864,3
4865,5
4867,3
4868,5
4869,4
4870,3
4871,5
4872,5
4873,3
4874,4
4875,3
4877,2
4878,3
4879,4
4880,5
4881,3
4883,3
4885,4
4886,3
4887,4
4888,4
4890,4
4891,3
4892,5
4893,4
4895,2
4896,3
4897,4
4898,4
4899,4
4900,4
4902,2
4903,4
4907,4
4910,3
4912,4
4914,2
4915,3
4916,3
4918,4
4919,4
4920,2
4921,2
4922,3
4923,5
4924,4
4925,4
4926,3
4927,5
4928,5
4929,2
4930,3
4931,3
4935,3
4936,3
4938,3
4939,4
4941,4
4944,3
4946,5
4947,5
4948,4
4950,3
4953,3
4954,3
4955,3
4957,1
4958,3
4960,3
4961,3
4962,4
4964,4
4965,5
4966,4
4967,2
4968,3
4969,4
4970,2
4971,5
4972,3
4973,2
4974,3
4975,3
4977,5
4978,3
4979,3
4980,4
4981,4
4982,3
4984,5
4985,3
4986,5
4987,4
4989,4
4991,3
4992,3
4993,3
4996,3
4997,5
4998,5
4999,4
5000,4
5002,4
5003,4
5004,2
5005,3
5006,3
5007,2
5008,3
5009,3
5010,4
5011,5
5012,3
5014,4
5015,2
5016,1
5017,4
5018,4
5019,1
5020,2
5022,5
5023,4
5024,5
5026,5
5027,1
5028,2
5029,3
5030,2
5032,4
5033,4
5034,3
5036,4
5037,4
5039,5
5040,5
5042,5
5043,3
5044,4
5045,5
5046,4
5048,3
5049,3
5050,5
5051,3
5052,4
5053,3
5054,4
5056,4
5057,3
5059,3
5060,4
5061,3
5062,4
5063,5
5064,3
5067,4
5068,4
5069,4
5071,3
5072,3
5075,5
5077,4
5078,3
5079,2
5080,4
5081,3
5082,3
5083,4
5084,5
5085,4
5086,3
5087,3
5088,2
5089,5
5090,3
5091,3
5092,3
5093,4
5094,3
5095,2
5097,4
5098,4
5099,5
5100,4
5102,3
5103,4
5104,4
5106,3
5107,3
5108,4
5110,2
5111,4
5112,4
5113,3
5114,4
5115,2
5116,4
5117,2
5118,4
5119,3
5120,4
5122,3
5123,4
5124,3
5125,3
5126,4
5127,3
5128,4
5129,3
5130,3
5132,4
5133,3
5135,3
5137,3
5138,3
5139,3
5140,4
5141,3
5142,5
5143,4
5144,4
5145,4
5148,3
5149,4
5150,3
5153,4
5154,4
5155,3
5156,2
5157,4
5158,3
5159,3
5160,3
5161,4
5162,2
5163,2
5164,4
5165,4
5166,3
5168,2
5171,3
5174,3
5175,1
5176,3
5177,3
5178,3
5180,2
5181,3
5182,3
5183,3
5184,5
5185,3
5186,4
5187,4
5188,3
5189,3
5190,5
5191,4
5192,4
5193,5
5195,3
5196,5
5197,5
5198,4
5199,5
5200,3
5201,5
5202,3
5203,5
5205,2
5207,4
5208,3
5213,4
5214,4
5215,3
5216,4
5217,4
5219,3
5220,3
5222,3
5223,4
5226,3
5227,4
5228,4
5229,3
5230,3
5231,3
5232,5
5234,4
5235,3
5236,4
5238,4
5239,3
5240,2
5241,4
5243,3
5244,5
5247,4
5248,4
5249,2
5250,2
5253,2
5254,5
5255,5
5256,2
5257,3
5258,4
5259,4
5260,4
5262,5
5264,3
5265,5
5266,3
5268,3
5269,4
5270,4
5272,3
5273,4
5274,4
5275,5
5277,3
5278,4
5279,2
5280,4
5282,3
5283,5
5284,4
5285,5
5286,3
5287,4
5289,3
5290,5
5291,4
5292,3
5293,3
5294,2
5296,4
5297,5
5298,3
5299,3
5301,4
5302,2
5303,4
5304,3
5305,3
5306,3
5307,4
5310,5
5311,1
5312,2
5313,5
5314,4
5315,4
5316,2
5317,3
5318,3
5320,3
5321,3
5322,3
5323,3
5325,4
5326,4
5327,4
5328,3
5329,4
5331,3
5333,4
5334,4
5335,3
5336,5
5337,4
5338,3
5339,4
5342,3
5343,3
5346,4
5347,4
5348,3
5351,4
5352,2
5353,5
5354,4
5356,4
5357,3
5358,4
5359,4
5360,3
5362,3
5363,2
5365,3
5366,4
5369,4
5371,4
5372,2
5374,2
5375,5
5376,4
5377,3
5378,3
5379,4
5380,4
5381,4
5382,5
5383,4
5385,4
5389,5
5391,4
5392,3
5395,1
5396,4
5397,4
5398,5
5399,4
5400,3
5401,4
5402,3
5403,3
5404,2
5405,3
5406,4
5407,5
5408,3
5411,2
5412,3
5413,5
5414,3
5415,3
5416,4
5417,5
5418,1
5419,3
5420,3
5421,4
5422,3
5424,4
5425,2
5427,4
5428,3
5429,2
5431,3
5432,2
5434,5
5435,3
5436,4
5437,5
5438,2
5439,4
5440,3
5442,5
5443,3
5445,4
5446,4
5447,5
5448,4
5450,3
5451,2
5452,5
5453,4
5454,4
5455,5
5456,3
5457,3
5458,5
5459,5
5460,3
5461,5
5462,3
5466,5
5467,2
5468,4
5469,3
5470,3
5471,3
5473,3
5474,5
5475,4
5476,3
5477,4
5479,5
5480,5
5481,5
5482,3
5483,5
5485,4
5486,5
5488,3
5489,5
5491,4
5492,3
5497,3
5498,4
5499,2
5500,4
5501,3
5506,3
5507,5
5508,5
5509,4
5511,3
5512,3
5514,5
5515,4
5516,3
5517,5
5521,3
5522,3
5523,2
5525,4
5526,2
5527,4
5528,4
5530,4
5532,3
5533,3
5535,3
5536,3
5537,3
5538,2
5539,3
5540,2
5541,5
5543,4
5544,3
5545,4
5546,4
5548,3
5549,4
5550,3
5551,4
5552,4
5553,4
5554,3
5555,4
5556,5
5557,4
5559,3
5561,5
5562,4
5565,4
5566,3
5567,4
5568,3
5569,3
5571,3
5572,4
5573,4
5574,5
5577,3
5578,4
5579,3
5580,4
5581,3
5582,4
5583,3
5584,4
5585,3
5586,3
5587,3
5588,3
5589,4
5590,3
5592,4
5593,4
5594,4
5595,2
5596,4
5597,4
5598,3
5599,4
5600,4
5601,3
5602,5
5603,4
5604,4
5606,4
5608,2
5610,4
5612,4
5613,4
5614,3
5615,2
5616,3
5617,5
5618,4
5620,4
5622,2
5625,3
5626,4
5627,4
5628,3
5629,4
5630,3
5632,3
5633,4
5634,4
5635,5
5636,4
5637,4
5638,5
5639,4
5640,2
5641,2
5642,4
5644,3
5645,2
5646,3
5647,2
5649,5
5652,4
5653,3
5654,4
5657,5
5658,3
5659,5
5660,5
5663,4
5664,5
5665,5
5666,3
5667,4
5668,4
5671,4
5672,5
5673,4
5674,3
5675,3
5676,4
5677,4
5678,5
5679,2
5684,5
5685,2
5686,3
5687,2
5688,4
5689,5
5690,4
5691,3
5693,2
5694,4
5697,3
5698,4
5699,3
5700,2
5701,3
5702,3
5703,3
5704,3
5706,4
5707,3
5708,4
5710,3
5711,4
5712,4
5713,4
5714,3
5715,4
5717,3
5719,4
5720,3
5722,1
5723,4
5724,4
5725,5
5727,4
5729,4
5730,2
5731,2
5732,5
5734,3
5735,4
5736,3
5738,4
5739,4
5741,3
5742,4
5743,2
5746,3
5747,2
5748,3
5749,3
5751,4
5752,5
5754,1
5756,4
5757,3
5758,5
5760,3
5761,3
5762,2
5764,3
5765,3
5766,4
5767,5
5768,3
5770,3
5771,5
5773,2
5774,5
5775,2
5776,4
5778,4
5779,4
5780,4
5781,4
5782,3
5783,3
5785,5
5786,4
5787,4
5788,4
5789,2
5790,4
5791,3
5792,4
5793,4
5794,3
5795,4
5796,3
5797,3
5798,3
5800,3
5801,2
5803,5
5804,5
5805,4
5806,3
5808,5
5809,4
5810,4
5813,4
5814,3
5816,3
5817,3
5818,3
5819,5
5820,3
5823,2
5824,5
5825,4
5827,3
5828,3
5829,3
5830,5
5831,4
5832,3
5834,3
5835,4
5837,4
5838,2
5839,3
5840,5
5841,4
5843,4
5845,4
5846,1
5849,3
5850,3
5851,4
5852,3
5853,2
5855,4
5856,1
5858,3
5859,3
5860,3
5861,4
5862,3
5863,3
5865,3
5866,2
5867,2
5868,4
5870,3
5871,2
5873,4
5876,3
5877,4
5878,3
5881,4
5882,2
5883,3
5884,4
5885,4
5886,5
5887,3
5888,4
5889,4
5890,4
5891,4
5892,4
5893,1
5894,3
5895,4
5896,4
5897,4
5899,2
5900,4
5901,4
5902,5
5903,5
5904,5
5905,5
5906,3
5907,5
5908,4
5909,5
5910,3
5911,3
5912,3
5913,4
5914,4
5916,3
5917,4
5918,2
5919,4
5920,4
5921,3
5923,4
5925,5
5926,4
5927,5
5928,4
5929,4
5930,3
5931,4
5932,4
5933,5
5934,4
5935,3
5936,3
5937,5
5938,5
5939,5
5940,3
5941,2
5942,5
5943,5
5944,3
5947,3
5948,2
5949,5
5950,3
5951,4
5953,4
5954,4
5957,5
5960,4
5961,3
5962,4
5964,5
5965,2
5967,4
5968,5
5969,4
5970,4
5971,5
5972,4
5973,4
5976,3
5977,1
5978,2
5979,5
5980,4
5981,3
5984,3
5986,4
5989,4
5990,3
5991,2
5992,4
5993,2
5994,5
5995,4
5999,5
6000,5
6002,4
6003,4
6004,4
6005,2
6006,5
6007,4
6008,3
6010,2
6011,3
6012,2
6013,4
6014,3
6017,4
6019,4
6020,3
6021,4
6022,5
6023,3
6025,4
6026,3
6027,5
6030,4
6031,3
6032,4
6033,3
6034,2
6035,3
6036,4
6039,3
6041,3
6045,3
6046,4
6048,4
6049,2
6051,3
6052,3
6054,4
6055,5
6056,3
6057,5
6058,2
6059,5
6060,2
6062,3
6063,4
6064,3
6065,4
6067,3
6068,3
6069,4
6070,2
6071,2
6073,3
6074,4
6075,2
6076,4
6077,4
6079,4
6080,4
6082,4
6083,4
6084,3
6085,4
6086,5
6088,3
6089,3
6090,1
6092,4
6093,4
6094,4
6095,4
6096,3
6097,3
6098,4
6099,4
6100,2
6101,2
6102,3
6104,3
6105,2
6106,4
6107,3
6109,4
6110,3
6111,4
6112,3
6113,3
6114,4
6116,4
6118,3
6120,3
6121,2
6122,5
6123,3
6125,3
6130,4
6131,3
6132,5
6133,3
6134,5
6136,4
6137,3
6138,2
6140,2
6141,5
6143,2
6144,4
6146,5
6147,5
6148,4
6149,5
6150,5
6152,4
6153,5
6154,3
6157,3
6158,3
6159,5
6160,3
6162,4
6163,3
6164,3
6165,3
6166,3
6167,5
6169,1
6171,4
6172,3
6173,3
6175,4
6176,5
6177,2
6178,5
6179,3
6180,4
6181,3
6182,3
6183,5
6184,3
6185,3
6186,3
6187,3
6188,3
6189,2
6191,2
6192,4
6193,4
6195,3
6196,3
6197,4
6198,4
6199,5
6200,3
6201,5
6202,5
6203,4
6204,4
6205,4
6206,3
6207,4
6212,2
6213,4
6215,1
6217,3
6219,3
6220,4
6222,5
6223,5
6224,3
6225,3
6227,3
6228,3
6229,5
6231,5
6233,4
6235,3
6237,5
6238,4
6239,5
6240,1
6242,4
6243,3
6244,3
6245,4
6246,4
6247,4
6248,3
6249,3
6250,4
6252,3
6253,4
6254,4
6255,2
6256,2
6257,4
6258,4
6260,4
6261,5
6262,4
6263,1
6264,5
6265,5
6268,5
6269,2
6271,4
6272,4
6273,4
6276,4
6278,4
6280,2
6281,4
6283,4
6285,3
6286,3
6287,3
6288,4
6289,4
6290,4
6291,3
6292,5
6293,4
6294,4
6296,4
6297,4
6298,3
6301,4
6302,3
6303,2
6304,5
6305,4
6306,5
6307,4
6308,5
6309,4
6310,4
6312,4
6313,5
6314,3
6315,3
6316,5
6317,3
6318,4
6319,3
6320,3
6321,4
6322,5
6325,3
6327,3
6328,3
6329,5
6330,4
6331,3
6332,4
6333,3
6334,4
6335,4
6336,4
6338,4
6341,5
6342,4
6343,4
6344,2
6345,3
6346,4
6347,3
6348,3
6349,5
6350,3
6352,4
6353,3
6354,4
6355,3
6356,4
6358,3
6361,3
6362,3
6365,4
6366,2
6367,3
6368,3
6369,4
6370,4
6372,4
6373,2
6374,4
6375,3
6376,3
6377,4
6378,4
6380,3
6382,3
6384,3
6385,4
6386,3
6387,2
6388,4
6389,3
6390,2
6392,4
6393,5
6394,1
6395,4
6396,3
6397,3
6400,4
6401,5
6402,3
6403,4
6404,4
6405,2
6406,3
6407,4
6408,4
6409,3
6410,3
6411,2
6412,3
6413,5
6416,4
6417,4
6418,5
6419,4
6420,3
6422,4
6424,5
6425,4
6426,3
6430,2
6432,4
6434,3
6435,3
6436,2
6437,4
6438,5
6439,5
6440,3
6441,3
6442,4
6443,3
6444,3
6445,3
6446,4
6447,3
6448,4
6450,4
6451,3
6452,2
6455,3
6457,3
6459,4
6460,3
6461,3
6462,5
6463,3
6465,4
6466,2
6467,3
6468,2
6469,4
6471,4
6472,3
6474,5
6475,2
6476,5
6477,3
6478,3
6480,4
6482,4
6483,3
6484,3
6487,3
6488,4
6490,4
6492,4
6493,4
6495,4
6496,3
6498,3
6499,4
